Time,Lat, Long,  Bearing (Degs), Frequency (Hz), Strength
12/12/2014 12:14:25, 0.03599712023038157, -0.004499640028797696, 155.71909, 179.48436, 59.83575
12/12/2014 12:14:30, 0.03599712023038157, -0.004499640028797696, 155.46745, 179.49152, 60.01466
12/12/2014 12:14:35, 0.03599712023038157, -0.004499640028797696, 155.21088, 179.49892, 60.19163
12/12/2014 12:14:40, 0.03599712023038157, -0.004499640028797696, 154.94923, 179.50653, 60.366463
12/12/2014 12:14:45, 0.03599712023038157, -0.004499640028797696, 154.68237, 179.51439, 60.538948
12/12/2014 12:14:50, 0.03599712023038157, -0.004499640028797696, 154.41016, 179.52246, 60.70888
12/12/2014 12:14:55, 0.03599712023038157, -0.004499640028797696, 154.13243, 179.53078, 60.87605
12/12/2014 12:15:00, 0.03599712023038157, -0.004499640028797696, 153.84904, 179.5393, 61.040245
12/12/2014 12:15:05, 0.03599712023038157, -0.004499640028797696, 153.55981, 179.54807, 61.201256
12/12/2014 12:15:10, 0.03599712023038157, -0.004499640028797696, 153.2646, 179.55705, 61.35888
12/12/2014 12:15:15, 0.03599712023038157, -0.004499640028797696, 152.96323, 179.56624, 61.512905
12/12/2014 12:15:20, 0.03599712023038157, -0.004499640028797696, 152.6555, 179.57562, 61.663143
12/12/2014 12:15:25, 0.03599712023038157, -0.004499640028797696, 152.34125, 179.5852, 61.8094
12/12/2014 12:15:30, 0.03599712023038157, -0.004499640028797696, 152.02028, 179.59499, 61.951496
12/12/2014 12:15:35, 0.03599712023038157, -0.004499640028797696, 151.6924, 179.60492, 62.089268
12/12/2014 12:15:40, 0.03599712023038157, -0.004499640028797696, 151.35739, 179.61504, 62.222557
12/12/2014 12:15:45, 0.03599712023038157, -0.004499640028797696, 151.01506, 179.62529, 62.351223
12/12/2014 12:15:50, 0.03599712023038157, -0.004499640028797696, 150.66519, 179.63567, 62.475147
12/12/2014 12:15:55, 0.03599712023038157, -0.004499640028797696, 150.30754, 179.64618, 62.594223
12/12/2014 12:16:00, 0.03599712023038157, -0.004499640028797696, 149.94188, 179.65678, 62.708366
12/12/2014 12:16:05, 0.03599712023038157, -0.004499640028797696, 149.56798, 179.66747, 62.817513
12/12/2014 12:16:10, 0.03599712023038157, -0.004499640028797696, 149.18558, 179.67824, 62.921616
12/12/2014 12:16:15, 0.03599712023038157, -0.004499640028797696, 148.79442, 179.68904, 63.020657
12/12/2014 12:16:20, 0.03599712023038157, -0.004499640028797696, 148.39426, 179.69989, 63.114635
12/12/2014 12:16:25, 0.03599712023038157, -0.004499640028797696, 147.98479, 179.71075, 63.203575
12/12/2014 12:16:30, 0.03599712023038157, -0.004499640028797696, 147.56573, 179.72162, 63.287518
12/12/2014 12:16:35, 0.03599712023038157, -0.004499640028797696, 147.13681, 179.73248, 63.366524
12/12/2014 12:16:40, 0.03599712023038157, -0.004499640028797696, 146.69772, 179.7433, 63.440685
12/12/2014 12:16:45, 0.03599712023038157, -0.004499640028797696, 146.24814, 179.75409, 63.5101
12/12/2014 12:16:50, 0.03599712023038157, -0.004499640028797696, 145.78773, 179.7648, 63.57489
12/12/2014 12:16:55, 0.03599712023038157, -0.004499640028797696, 145.3162, 179.77545, 63.635185
12/12/2014 12:17:00, 0.03599712023038157, -0.004499640028797696, 144.83316, 179.78603, 63.69114
12/12/2014 12:17:05, 0.03599712023038157, -0.004499640028797696, 144.33829, 179.79652, 63.742905
12/12/2014 12:17:10, 0.03599712023038157, -0.004499640028797696, 143.8312, 179.8069, 63.79066
12/12/2014 12:17:15, 0.03599712023038157, -0.004499640028797696, 143.31154, 179.81718, 63.834576
12/12/2014 12:17:20, 0.03599712023038157, -0.004499640028797696, 142.7789, 179.82736, 63.874836
12/12/2014 12:17:25, 0.03599712023038157, -0.004499640028797696, 142.23291, 179.83742, 63.91163
12/12/2014 12:17:30, 0.03599712023038157, -0.004499640028797696, 141.67314, 179.84737, 63.945133
12/12/2014 12:17:35, 0.03599712023038157, -0.004499640028797696, 141.0992, 179.8572, 63.975544
12/12/2014 12:17:40, 0.03599712023038157, -0.004499640028797696, 140.51064, 179.8669, 64.003044
12/12/2014 12:17:45, 0.03599712023038157, -0.004499640028797696, 139.90701, 179.8765, 64.02781
12/12/2014 12:17:50, 0.03599712023038157, -0.004499640028797696, 139.28792, 179.88599, 64.05002
12/12/2014 12:17:55, 0.03599712023038157, -0.004499640028797696, 138.65286, 179.89536, 64.06984
12/12/2014 12:18:00, 0.03599712023038157, -0.004499640028797696, 138.00139, 179.90463, 64.08743
12/12/2014 12:18:05, 0.03599712023038157, -0.004499640028797696, 137.33305, 179.9138, 64.10294
12/12/2014 12:18:10, 0.03599712023038157, -0.004499640028797696, 136.64735, 179.92288, 64.116516
12/12/2014 12:18:15, 0.03599712023038157, -0.004499640028797696, 135.94382, 179.93188, 64.12827
12/12/2014 12:18:20, 0.03599712023038157, -0.004499640028797696, 135.22195, 179.9408, 64.13834
12/12/2014 12:18:25, 0.03599712023038157, -0.004499640028797696, 134.4813, 179.94965, 64.14682
12/12/2014 12:18:30, 0.03599712023038157, -0.004499640028797696, 133.72134, 179.95845, 64.1538
12/12/2014 12:18:35, 0.03599712023038157, -0.004499640028797696, 132.9416, 179.9672, 64.15936
12/12/2014 12:18:40, 0.03599712023038157, -0.004499640028797696, 132.1416, 179.9759, 64.16356
