Date,Time,CWD_Crse,Nel_Crse,CWD_Spd,Nel_Spd,Range,Bearing,Bearing Rate,Relative Bearing,ATB
12/Dec/1995,08:22:00,230.4,300.1,5.3618548454,11.670995655,21059.4738598586,272.9244709552,0.0980352183,-20.6174397765,80.3854258852
12/Dec/1995,08:23:00,229.9,300,5.3291146312,11.6492407434,20682.5924416712,273.0230496781,0.0966099725,-21.1568481161,78.0605566309
12/Dec/1995,08:24:00,230,300.6,5.3021535553,11.7160489659,20310.5514138518,273.1230035412,0.110103947,-20.6676412979,79.0092823538
12/Dec/1995,08:25:00,230.1,300.2,5.3410111527,11.9094257112,19941.9475142372,273.2227902662,0.1040258136,-20.2227023183,79.6368989962
12/Dec/1995,08:26:00,230,299.8,5.3082751436,11.8276386277,19565.4645245382,273.3211368243,0.1114705929,-20.2267134673,79.5618285007
12/Dec/1995,08:27:00,229.8,299.9,5.2603390918,11.6659371968,19190.2822424161,273.4332343526,0.1109969332,-20.2012001563,79.7761179454
12/Dec/1995,08:28:00,230.2,300,5.3701586529,11.9630055984,18816.5127274012,273.5392258042,0.1286669013,-20.1208564791,79.0740102561
12/Dec/1995,08:29:00,230.5,300,5.3594585942,11.8336326507,18447.4225925406,273.6528352745,0.1364348044,-20.3498097584,79.4701057193
12/Dec/1995,08:30:00,230.3,300.4,5.3518293075,11.8289624821,18079.9334564277,273.7659977315,0.1329571499,-19.7949885247,80.1848507723
12/Dec/1995,08:31:00,230.3,299.9,5.3253267634,11.7148018126,17704.8919500675,273.8971894632,0.1451836246,-19.9611169289,80.7979503753
12/Dec/1995,08:32:00,230.6,300.2,5.2926540552,11.7028623392,17323.516009638,274.03634383,0.1559925582,-19.6514830319,80.8162878174
12/Dec/1995,08:33:00,230.6,299.9,5.2752327452,11.9552417916,16953.5664140017,274.1720674726,0.1465254695,-19.6002737167,79.8578997632
12/Dec/1995,08:34:00,235.6,300,5.3323499236,12.0273569729,16582.2184974905,274.3203898765,0.0453648451,-19.5673571148,81.4653795985
12/Dec/1995,08:35:00,262.5,300.1,5.3594418371,11.794904445,16251.7579365931,274.4797229034,-0.2706984652,-19.3014898761,81.4783289695
12/Dec/1995,08:36:00,298.9,300,5.34510479,11.8749677241,16091.8286043621,274.6294741246,-0.3020265264,-19.1653727834,81.3607905925
12/Dec/1995,08:37:00,334.4,300,5.3021140156,11.0227597454,15930.3142740437,274.675778111,-0.3284250523,-18.3657319965,81.5773089171
12/Dec/1995,08:37:00,360,299.1,5.3679592107,8.9424421217,15761.431977654,274.4026231338,-0.3374636661,-18.3178859813,81.9818903467
12/Dec/1995,08:37:00,0,299.3,5.3496912562,9.2069543077,15591.9115882203,274.0977856639,-0.3586852588,-18.7305271699,80.3402223472
12/Dec/1995,08:38:00,1.1,300,5.2836798421,9.3795663748,15418.742250924,273.7661059015,-0.3814542539,-26.0850842012,80.2824810167
12/Dec/1995,08:39:00,9.4,308.6,5.3811920975,9.480709313,15244.8771794175,273.4252395593,-0.3755810153,-60.558650512,80.3030150181
12/Dec/1995,08:40:00,9.9,341.1,5.3657932866,9.6607959049,15067.867000761,273.0628014568,-0.3760627295,-60.8290598598,79.6704635021
12/Dec/1995,08:41:00,10.6,341.1,5.384210141,9.7268903121,14890.4681423098,272.6772817885,-0.3962038878,-60.7469360575,78.6180899717
12/Dec/1995,08:42:00,10.5,340.8,5.3983490151,9.7111641779,14717.1030627962,272.297565018,-0.397173569,-61.0565815304,78.9107363028
12/Dec/1995,08:43:00,9.7,340.8,5.35732059,9.6939344746,14544.5217719051,271.9172934926,-0.4364067972,-60.8048112939,78.1713314091
12/Dec/1995,08:44:00,10.1,340.3,5.3895473641,9.717791168,14395.765711264,271.516701479,-0.3530522865,-61.1737384671,77.6049381407
12/Dec/1995,08:45:00,10.1,340.3,5.3344477566,9.6556731015,14479.2261700818,271.1150893565,0.0237445021,-61.2107418004,78.1144803275
12/Dec/1995,08:46:00,9.4,340,5.3776543143,9.5821534521,14728.9293637619,270.6744658562,0.0214679608,-60.8674760047,77.1456360091
12/Dec/1995,08:47:00,11.2,339.5,5.3917144257,9.0139727014,14990.3583804164,270.3236795013,0.0638629059,-62.2947683821,76.9597801628
12/Dec/1995,08:48:00,10.5,340.3,5.3625601528,10.5584146088,15273.9034525602,270.3470097543,0.0602335066,-62.6399256265,76.889552696
12/Dec/1995,08:49:00,10.2,340.3,5.2988588976,10.9348134621,15561.7506846909,270.3680933148,0.0622674219,-67.1349806197,76.743884643
12/Dec/1995,08:50:00,10.3,343.5,5.3434103711,11.4401993225,15859.350549354,270.4307341982,0.0466021215,-115.6385030418,76.7311583837
12/Dec/1995,08:51:00,10.2,360,5.3617542784,11.5593453357,16155.7751467258,270.489819952,0.0503732565,-151.7185681251,77.3440416047
12/Dec/1995,08:52:00,10.8,0,5.366968722,11.7541392349,16452.5084639067,270.5508845671,0.0540398097,-152.4428602026,77.720758545
12/Dec/1995,08:53:00,10.6,20.1,5.3420233527,11.7695931279,16746.9782444471,270.5966077831,0.0414100566,-155.7039686302,76.4871612969
12/Dec/1995,08:54:00,10.1,54.2,5.329015868,11.865006644,17045.7062815152,270.6460467056,0.0440612106,-156.0113022062,76.7547153156
12/Dec/1995,08:55:00,9.8,55.1,5.3766673383,11.7639557087,17345.8854823287,270.6991086477,0.0518334895,-156.8418441507,77.4577811974
12/Dec/1995,08:56:00,9.8,58.9,5.3938777267,11.8674338926,17643.820113003,270.7397738238,0.0380490893,-155.9125583373,77.158277223
12/Dec/1995,08:57:00,10.7,59.4,5.3059894914,11.9120507664,17941.9890426922,270.7830520474,-0.1879836392,-156.3825505209,76.9177124385
12/Dec/1995,08:58:00,9.6,60.4,5.3908315336,11.8584040712,18075.1787474713,270.8339853182,0.001020358,-156.3356644889,77.1152879402
12/Dec/1995,08:59:00,9.8,59.4,5.4686314103,11.9130837301,17841.5115366512,270.871386414,0.1541782637,-156.022495119,78.3605969314
12/Dec/1995,09:00:00,9.9,60,5.3759594379,8.9160218602,17520.9522436027,270.6849173175,0.1158561184,-156.3877102716,76.6541622004
12/Dec/1995,09:01:00,9.8,60,5.3462374164,8.2063524009,17170.5437530267,270.685957468,-0.0080716498,-156.4972005628,77.7573760028
12/Dec/1995,09:02:00,9.3,59.7,5.7675594927,9.9709795525,16744.0053505904,270.8428626282,-0.258246507,-155.8249888978,74.9318852332
12/Dec/1995,09:03:00,10.3,60.2,5.7521651772,10.7412197621,16248.65281218,270.9610153467,-0.561311867,-127.1903743846,50.5384562351
12/Dec/1995,09:04:00,10,60.4,5.156486714,11.2334672781,15743.3415260377,270.9527513276,-0.830876981,-39.6353643258,19.7665350421
12/Dec/1995,09:05:00,9.8,59.6,5.0199873774,11.4956429255,15280.5335732237,270.6868070826,-1.0099706989,-22.3391890965,-7.006049775
12/Dec/1995,09:06:00,10,30.1,5.2213489999,11.5761019839,14857.000055391,270.1078417525,-1.0994653652,-22.1169912232,-34.1139857913
12/Dec/1995,09:07:00,10.6,0,5.2990269747,11.6804841299,14437.897134432,269.2523149636,-1.1777917195,-21.9876557625,-51.7247860717
12/Dec/1995,09:08:00,9.9,360,5.4446018877,11.7103309654,14018.4121435814,268.2141588749,-1.235492094,-22.4718505819,-54.7866667281
12/Dec/1995,09:09:00,10.3,318.9,5.7710114043,11.7573808174,13596.6642151849,267.083426325,-1.1619800353,-22.6192552421,-56.4227693026
12/Dec/1995,09:10:00,10.4,299.8,5.926488212,11.9488740251,13131.3027702535,265.8710725748,-0.9017178891,-22.6582693483,-53.3041847478
12/Dec/1995,09:11:00,9.7,299.7,5.387620198,11.8332378893,12634.6854529169,264.5979618009,-0.6341338333,-24.0904760781,-34.3130601019
12/Dec/1995,09:12:00,10.1,299.7,4.5354458442,11.8495376653,12160.7006274051,263.3954693111,-0.4253729198,-24.9766953679,-8.5384469719
12/Dec/1995,09:13:00,10,300.3,4.6229056867,11.8096062086,11749.0481763805,262.4588328911,-0.3074587049,-25.7666477737,16.2106198452
12/Dec/1995,09:14:00,10,300.1,4.8115846181,11.8546201442,11377.587277859,261.8003320899,-0.2805745623,-27.2677895798,46.0319605082
12/Dec/1995,09:15:00,10.2,299.5,4.8967978165,11.9259724031,11010.4751463052,261.3602549364,-0.2922015138,-28.612404791,63.4953225312
12/Dec/1995,09:16:00,10.3,300.2,5.0472103256,11.7318377054,10646.6189801039,261.0428706224,-0.292058395,-29.4760901334,67.1089815208
12/Dec/1995,09:17:00,9.8,300,5.1679793367,11.8045960014,10274.0131597871,260.7530299324,-0.2975891878,-30.5833407064,67.1781064901
12/Dec/1995,09:18:00,9.5,299.6,5.2340846635,11.7428878066,9903.8191323492,260.4509339729,-0.2997332565,-31.2526600724,65.6615592695
12/Dec/1995,09:19:00,10.6,299.9,5.1887246933,11.8424528257,9534.4484282334,260.1483712108,-0.1253908305,-31.7777909639,65.5000247025
12/Dec/1995,09:20:00,10.4,300,5.2760308008,11.7642770996,9148.1237783558,259.8397448227,0.4635754705,-31.8916400173,66.8428881742
12/Dec/1995,09:21:00,9.8,299.6,5.2961386716,11.8454527406,8713.1153075983,259.5284825188,0.2655195081,-32.6274967191,67.7786224772
12/Dec/1995,09:22:00,10.2,299.8,5.2887647274,11.8890784343,8310.1748949019,259.397772337,-0.6019147996,-32.4586145813,65.885977865
12/Dec/1995,09:23:00,10.4,299.8,5.2904980828,12.1882640708,8132.6016846517,259.8841106628,-0.7892192124,-33.134094195,65.4949580286
12/Dec/1995,09:24:00,10.2,299.9,5.2980519474,11.4122404246,7997.727883361,260.1622436602,-0.8865894269,-33.2212907783,65.6490487826
12/Dec/1995,09:25:00,9.3,299.7,5.2750940494,8.4432994281,7861.0422386265,259.5474461459,-0.9805893948,-27.4411317586,66.7951558535
12/Dec/1995,09:26:00,10.5,300.2,5.2984328148,8.7973086279,7718.7233893003,258.7452665531,-1.0708345833,-11.4484199657,66.627409246
12/Dec/1995,09:27:00,9.6,299.6,5.2374374299,9.1773323978,7579.1948595536,257.8436482237,-1.1078110339,-17.9218753338,63.9156102744
12/Dec/1995,09:28:00,11.9,300,5.2786904794,9.386451292,7442.7107488276,256.8454006629,-1.1619250006,-64.8810100577,62.3598663002
12/Dec/1995,09:29:00,32.1,299.8,5.3109285933,9.5977567036,7311.206632377,255.7553018963,-1.2189480071,-74.7968539336,63.5991438912
12/Dec/1995,09:30:00,65.2,292.3,5.3356613599,9.6746110061,7178.7641515753,254.6276263406,-1.2245987843,-75.1334895129,61.9501144863
12/Dec/1995,09:31:00,100.5,271,5.3276881841,9.7183523812,7057.123417256,253.4452601624,-1.2643061445,-75.6528253004,59.304531318
12/Dec/1995,09:32:00,132.6,280.4,5.3247759905,9.7403562627,6934.2697469626,252.2042903963,-1.3409530065,-77.3403310092,59.2564874883
12/Dec/1995,09:33:00,149.1,332.7,5.3514586752,9.6367752925,6811.9652967103,250.9590363596,-1.3973922181,-77.2428519705,59.419549044
12/Dec/1995,09:34:00,150.9,340.4,5.3195301663,9.7190511886,6694.6790259312,249.6727814448,-1.4075707731,-79.1740694189,54.9522676404
12/Dec/1995,09:35:00,151.3,340,5.3246163352,9.661908302,6585.190491995,248.3082202271,-1.4781564168,-80.3598540405,53.7654313863
12/Dec/1995,09:36:00,147.4,339.8,5.3810551137,9.7207713847,6481.5596383778,246.8868155999,-1.5072190786,-82.4617795776,54.7177749004
12/Dec/1995,09:37:00,126.8,340.3,5.2964286598,9.6822822206,6377.6258900359,245.456295793,-1.5720265857,-82.1745241984,52.0721694095
12/Dec/1995,09:38:00,92.8,339.4,5.2945801483,9.7016599006,6283.8523821617,243.9549664854,-1.6430989637,-84.2722743485,49.901600179
12/Dec/1995,09:39:00,59.1,340,5.3924834699,9.636562197,6193.0290373841,242.4236392925,-1.6656786116,-85.8675092024,50.9181445353
12/Dec/1995,09:40:00,28,340,5.3020370878,9.7792910679,6103.1844505303,240.8286030718,-1.702490996,-86.8127219459,47.8825730302
12/Dec/1995,09:41:00,13.4,340.7,5.2706471657,9.7759722213,6027.7476708854,239.1618602946,-1.7633403373,-89.0907226541,44.6313315962
12/Dec/1995,09:42:00,10.3,339.4,5.3386372348,9.6544654679,5956.8287809122,237.4721080553,-1.6777735121,-90.1634906358,45.6725731277
12/Dec/1995,09:43:00,10.2,340.1,5.2792748277,9.7355223165,5713.5131884359,235.7487437749,-1.3887015377,-91.3160355538,43.4659785856
12/Dec/1995,09:44:00,11,340.3,5.3364675892,9.7385246602,5347.8173132356,233.9648412648,-1.7774684996,-93.0834874705,40.412976958
12/Dec/1995,09:45:00,11,339.9,5.4056875195,9.909259601,4972.6605748335,232.2160384192,-2.0794391632,-95.0095675468,39.0259946345
12/Dec/1995,09:46:00,9.7,340.6,5.327959611,11.0383643442,4597.4584324813,230.7327570803,-2.4981550775,-96.9304706112,37.2778773896
12/Dec/1995,09:47:00,8.7,340.2,5.3616201696,11.745515052,4227.5399151777,228.8216157613,-3.1073548034,-98.4813288495,35.0372451664
12/Dec/1995,09:48:00,10.1,340,5.4337610978,11.8975278255,3866.4616628578,226.5728634838,-3.6341255272,-66.8084677036,33.5058979041
12/Dec/1995,09:49:00,10.7,340.1,5.2924823378,12.1717596942,3515.8739780271,223.8563291827,-4.4630555315,-45.0181065207,29.7525853549
12/Dec/1995,09:50:00,10.8,340.3,5.3495273142,12.4267827214,3192.581966299,220.4584209196,-5.411668991,-47.0965431346,27.2494117961
12/Dec/1995,09:51:00,9.5,340.5,5.3810064715,12.4511625264,2889.7048759426,216.4606420798,-6.606047289,-48.7612629954,23.6137805154
12/Dec/1995,09:52:00,9,340.3,5.2683900286,12.5207153909,2627.4689642782,211.5421172967,-7.9971727934,-50.7907345093,18.4274271351
12/Dec/1995,09:53:00,10.4,308.8,5.3094440056,12.5986647533,2422.8209713199,205.5555068188,-9.3918375601,-54.239251251,11.5042097588
12/Dec/1995,09:54:00,10.8,279.6,5.339384418,12.4878005464,2276.4925566213,198.2745166011,-10.8025718655,-56.8782209062,4.643579921
12/Dec/1995,09:55:00,9,280.4,5.3496419801,12.5100659396,2214.5183206533,189.5732865935,-11.3648866084,-61.3427940698,-4.0529624741
12/Dec/1995,09:56:00,9.5,280,5.3997658757,12.4961806189,2238.7197787503,179.5321594455,-11.0826900499,-65.387367693,-14.9383431256
12/Dec/1995,09:57:00,10.6,279.8,5.4250760255,12.6476894591,2340.9471166381,168.3631716845,-10.175172772,-71.7594921019,-25.6693197562
12/Dec/1995,09:58:00,9.6,280.7,5.3440309419,12.6227993665,2514.4247502044,157.0545737228,-8.7470173142,-79.4893778054,-35.5318982195
12/Dec/1995,09:59:00,8.6,279.8,5.3300254417,12.6239547087,2753.6757382156,146.4010064909,-7.2682937143,-87.3671195675,-47.3314122759
12/Dec/1995,10:00:00,11,280.4,5.3227921832,12.5126035853,3032.6836054254,136.8900816664,-5.9966243563,-98.1467412265,-57.7722172145
12/Dec/1995,10:01:00,10.9,279.1,5.2997018332,12.5387176509,3348.2923239662,128.8820009305,-4.3931453667,-109.4225781964,-64.2803013127
12/Dec/1995,10:02:00,9.1,279.7,5.2343178347,12.5228127092,3682.48195114,122.2719248456,0.2061687354,-120.4556956422,-71.9349246341
12/Dec/1995,10:03:00,10,280.3,4.9918075868,12.525423343,3794.1620351101,116.8358722689,1.2532858703,-130.8070933656,-76.8147707014
12/Dec/1995,10:04:00,10.4,279.2,5.3923066901,12.1616648141,3550.4037378953,112.840785889,2.9200910692,-140.9020811874,-77.4571937546
12/Dec/1995,10:05:00,8.6,280.2,5.9781768368,7.2997837959,3187.9033589872,113.0409882992,5.2381688524,-148.6892801246,-53.7631061901
12/Dec/1995,10:06:00,9.7,280.4,6.4166088262,8.3567624095,2810.3604087007,114.3798324545,7.3919930163,-155.3900702859,-14.9835789269
12/Dec/1995,10:07:00,10.9,280,6.6082315303,9.8741053883,2464.3572904184,117.6318524386,8.6404977496,-164.9785069076,10.9107582558
12/Dec/1995,10:08:00,8.8,279.5,6.3764909366,10.7658186273,2089.8071404853,123.5808032479,6.8509105454,-180,23.0747557408
12/Dec/1995,10:09:00,9.2,280.4,5.3543928006,11.0995533811,1659.5047271228,132.0361487256,3.4491439911,180,30.9558491853
12/Dec/1995,10:10:00,10.1,280,4.3904503027,11.465631858,1269.2518319518,142.2733506313,1.185179713,130.6494805525,34.6550511741
12/Dec/1995,10:11:00,9.8,280.2,4.4619289966,10.3229092072,932.8499044089,150.9280919161,-3.681926841,53.4504963929,22.0605461123
12/Dec/1995,10:12:00,10,285.6,5.3123959799,7.903478438,675.9578274557,155.4394731657,-6.2762246832,47.2656546187,-9.5177614208
12/Dec/1995,10:13:00,10.3,346.6,5.7901246879,6.7665595426,523.3851000167,157.0513728303,-7.7321828471,50.4784925331,-50.6641893382
12/Dec/1995,10:14:00,9.7,360,5.3334068114,5.7812278944,440.732244999,151.967037055,-13.1085284749,56.2059305555,-88.1101214422
12/Dec/1995,10:15:00,10.5,0,4.0393414338,5.7327671947,352.7632410464,143.8396221664,-16.9336982677,48.8483462827,-112.3719779684
12/Dec/1995,10:16:00,9.9,51.5,4.3192761633,5.922140601,211.9512623289,134.6239548525,-29.0847624268,25.6247763492,-113.6992818224
12/Dec/1995,10:17:00,9.6,60.1,5.3416296814,5.7043656082,112.8955688445,118.0260672923,-88.9837529244,8.9048419494,-93.0397301547
12/Dec/1995,10:18:00,9.8,60.2,6.4750468787,5.7011908058,188.7780625526,88.5813683232,-43.3469719153,13.4686442169,-86.0035614996
12/Dec/1995,10:19:00,10.4,60.5,6.1253532189,5.5128840688,280.068863725,16.3284815617,-26.4783721726,15.1425492597,-116.1896673271
12/Dec/1995,10:20:00,10.2,80.7,5.5031966788,3.8421557193,311.5556979172,0,-28.0548405248,30.5298753846,-144.8354059466
12/Dec/1995,10:21:00,10.1,124.3,5.4716139163,3.71191097,290.9580895385,360,-41.6839215062,31.1961348703,-138.7483477824
12/Dec/1995,10:22:00,10.8,150.1,7.1089750275,4.4986336582,265.9646711671,308.1745380077,-52.1867343672,16.4877854616,-121.8187949919
12/Dec/1995,10:23:00,10.5,150,8.8426289735,4.9733761557,328.2904444158,277.5361137521,-25.1138713011,6.6285732873,-92.4344925115
12/Dec/1995,10:24:00,9.4,149.9,5.9418077005,4.6478174163,446.5125631734,253.0064236178,11.8506282166,8.6098397662,-108.0700227527
12/Dec/1995,10:25:00,10.2,129.7,5.5747589791,3.7963565825,448.8995224,221.407012204,24.839099375,-13.2936984509,-150.6769390487
12/Dec/1995,10:26:00,11,119.5,8.5701771853,4.6618659355,281.2510709576,168.7159285669,61.153762344,-13.9503487382,-180
12/Dec/1995,10:27:00,9.7,126,6.2178698025,5.4383738715,301.4672388579,121.2024518073,51.1063832698,-1.9317500788,180
12/Dec/1995,10:28:00,10.6,118,7.6384703487,5.4185322631,328.269453199,102.4148877268,59.1230349725,-3.0311945244,151.1354596331
12/Dec/1995,10:29:00,10.1,76.4,8.1907438268,4.7708620096,386.9200817584,114.2795647674,51.7023631621,-17.359761806,60.5753465084
12/Dec/1995,10:30:00,7.6,22.8,7.1881426763,4.5634536667,463.3774558466,158.0282311441,30.6480888914,-16.6046206959,63.3431733935
12/Dec/1995,10:30:00,0,0,8.2687282941,6.7549851148,352.7485672511,242.3662335381,38.4266320852,-4.0389175593,91.5230609051
12/Dec/1995,10:30:00,360,360,7.6384339523,5.4697999871,261.5603742826,297.31349361,2.2561095201,1.2827460887,99.4446202231
12/Dec/1995,10:31:00,350.2,330.1,6.8623887305,6.9618159862,365.6203768824,358.3483599892,-28.9358683937,15.4684225827,102.0492197983
12/Dec/1995,10:32:00,317.9,282.6,6.8327240362,7.7083103324,355.4076917515,360,-23.1256785952,25.579482364,90.2822489062
12/Dec/1995,10:33:00,291.9,251.6,8.278073535,4.2817816112,225.8464657592,0,-37.8735923317,33.0752727579,89.1723639441
12/Dec/1995,10:34:00,283.9,230.6,6.3186532789,4.1588566564,207.8409222948,47.1996263842,47.2238909557,30.5383557978,179.6964742342
12/Dec/1995,10:35:00,284.8,184,4.5793706686,4.544051859,298.7802938734,91.8051839342,37.2136110618,37.0282218881,180
12/Dec/1995,10:36:00,293,133.8,6.9092878134,5.3385413732,251.3369050489,156.4821105572,50.7590801621,6.9052690901,-180
12/Dec/1995,10:37:00,317.4,105,7.2535890143,4.8932874603,305.9032948803,158.0953057241,-17.6314310861,-4.525730729,-107.9774737394
12/Dec/1995,10:38:00,348.8,102.1,8.2887369525,5.5831179601,387.5618234418,126.8165925243,-33.9571312485,3.9237079814,-75.0755166125
12/Dec/1995,10:38:00,360,141.1,7.788425826,4.4217416652,375.8911720602,87.4150011669,-30.6865447082,7.5864798249,-100.9502986192
12/Dec/1995,10:38:00,0,202.5,7.9986685314,3.679261067,281.1045658198,41.5397769526,-9.7032294302,25.5216000002,-180
12/Dec/1995,10:39:00,21.2,265.7,6.4921533337,3.9116319583,387.194742539,76.498068817,29.220847463,38.097247001,180
12/Dec/1995,10:40:00,52,329.3,5.8872338825,5.0164721909,425.1238072499,126.9966722014,26.8282937386,29.1868563608,149.992566055
12/Dec/1995,10:41:00,71.4,360,8.5314791289,4.3797968139,274.0339340735,173.6672032054,49.9444885934,18.5149906214,99.9841963239
12/Dec/1995,10:42:00,61.7,0,7.8607652034,4.4553277185,242.225136832,159.6194971389,21.762844101,12.6911299474,115.4724968752
12/Dec/1995,10:43:00,24,32.1,8.7613592126,4.6096849486,337.0198383967,121.9816733438,-34.196187361,25.0802390159,180
12/Dec/1995,10:43:00,0,98.7,6.4155564466,4.8505579521,488.3551655736,76.2799186883,-28.4237095186,11.8193935529,-180
12/Dec/1995,10:43:00,360,159,5.7524565763,5.3959392709,661.79693214,69.2219825238,-24.3923816936,13.9837768668,-140.5664210111
12/Dec/1995,10:44:00,356,157.3,6.1036506438,4.8041117069,765.2430704342,96.8805829476,-11.6999233364,10.5462028016,-96.3464966861
12/Dec/1995,10:45:00,321.1,105.3,6.6851051325,3.8193499589,836.2814547117,143.4280993596,2.6246486213,16.0405113504,-82.995879127
12/Dec/1995,10:46:00,274,40.7,7.5764896831,3.9510581393,820.7988506397,243.1856554497,5.3152829998,20.3024992579,-162.9672800219
12/Dec/1995,10:47:00,227.9,9.3,7.7996876615,5.0328499066,643.5808213614,259.0179678439,-3.4960232087,14.6186727752,-180
12/Dec/1995,10:48:00,191.1,49.6,7.0503828425,7.3856966434,353.3541004316,234.7112728546,-23.7072519041,18.8577712712,180
12/Dec/1995,10:49:00,142.5,121.6,6.3714310714,7.9232027376,167.103537725,213.2519388165,-99.6586842181,-29.0503622132,127.3292870352
12/Dec/1995,10:50:00,99.3,155.6,5.4841357615,4.9596897128,333.1636009217,191.6633182225,-29.1769322951,-77.9860917996,55.3911958109
12/Dec/1995,10:51:00,92.7,155.1,4.8006964154,3.8301008327,637.0750587854,180.9012411477,2.1035961363,-121.0411166843,49.7318414165
12/Dec/1995,10:52:00,140,113.9,4.575277821,3.7954759852,1009.7852236691,183.5753001759,9.4097532173,-180,170.9626985777
12/Dec/1995,10:53:00,225.3,58.5,4.3791389642,5.3025160412,1303.2696751627,190.3666095716,7.3917723873,180,180
12/Dec/1995,10:54:00,276.2,44.7,4.2343883871,7.8251036063,1423.3263416172,183.9907244656,7.0172620192,178.4694771653,-180
12/Dec/1995,10:55:00,337.5,71.9,4.1242405995,8.6396907342,1529.4867083121,123.0186272104,5.3631987755,120.9653250342,-151.5066884338
12/Dec/1995,10:55:00,360,137.5,4.05946289,7.5377010928,1619.9703272456,62.3439757455,1.2292985768,85.5949922002,-140.1831789209
12/Dec/1995,10:55:00,0,215.8,4.0553647984,8.1115699947,1581.4671540119,46.9094440573,0.7794819634,46.8059831411,-85.7612005659
12/Dec/1995,10:56:00,13.4,293.6,4.1055774834,7.4038579263,1557.8753255443,48.2357611622,0.6586063634,3.5749727015,-58.312419897
12/Dec/1995,10:57:00,71.6,321.4,4.0855881625,5.7421235982,1549.371389385,55.5413538524,0.8185282992,-60.0595092415,-49.6237432797
12/Dec/1995,10:58:00,145.3,340.3,4.0759783543,5.0869023706,1530.4526615854,62.3208179468,1.8464211788,-138.9651747272,-45.8305176132
12/Dec/1995,10:59:00,181.9,360,3.9860584236,4.7274335685,1489.835204549,68.8607654195,2.9655814917,-180,-38.7991906378
12/Dec/1995,11:00:00,162.4,0,3.9500657605,5.0316147353,1432.3277170365,73.9275646598,4.3030281649,180,-44.8526030459
12/Dec/1995,11:01:00,84.6,9.8,4.0229769297,6.1616877654,1362.025608773,75.1859750959,5.2228304163,163.3968113175,-106.100833467
12/Dec/1995,11:02:00,16.5,51.9,3.9747408973,7.1411868264,1294.4118314238,75.9766809363,6.2918457464,124.7827864546,-158.4794211328
12/Dec/1995,11:03:00,6.2,100.9,3.9396097617,8.187688354,1239.729782525,76.6384010697,7.1878916945,87.8602831687,-162.0605991518
12/Dec/1995,11:04:00,65.5,151.3,4.0408173253,8.6958645925,1202.1921612443,77.4664545645,5.9847520978,87.6790814251,-157.8279408826
12/Dec/1995,11:05:00,162.2,180.3,4.3687375465,9.0069304652,1187.2241500485,79.3622493513,-3.5221993226,87.391314992,-151.5116659586
12/Dec/1995,11:06:00,188.6,182.3,4.5329789661,9.2059053226,,82.4463196362,,45.927687743,-144.4658250208
12/Dec/1995,11:07:00,142.8,196.1,4.710682566,8.1662229646,,86.9731908793,,47.6338804911,-137.9773753959
12/Dec/1995,11:08:00,71.2,236.1,4.9244794592,2,,92.4737362851,,50.5637545779,-132.348642098
12/Dec/1995,11:09:00,19,287.7,3.5,,,99.0533879425,,50.0628349653,-130.9727142775
12/Dec/1995,11:10:00,51.1,334.9,,,,106.4818901237,,50.4643245158,-131.5744043124
12/Dec/1995,11:11:00,130.2,340.7,,,,112.5497549065,,53.026470187,-129.7461199891
12/Dec/1995,11:12:00,213.2,346.1,,,,,,55.8298170799,-129.2761379181
12/Dec/1995,11:13:00,274.8,360,,,,,,59.7120739867,-126.3955513532
12/Dec/1995,11:14:00,246.6,0,,,,,,65.965018717,-123.5634592007
12/Dec/1995,11:15:00,222,21.4,,,,,,72.7117103344,-119.8537141526
12/Dec/1995,11:16:00,191.1,21,,,,,,80.0096802284,-114.2557572801
12/Dec/1995,11:17:00,126.9,19.3,,,,,,92.3497549065,-107.631545463
12/Dec/1995,11:18:00,63.7,20.3,,,,,,,-100.2165503982
12/Dec/1995,11:19:00,41.8,20.6,,,,,,,-93.3481986424
12/Dec/1995,11:20:00,40.7,20.1,,,,,,,
12/Dec/1995,11:21:00,40.5,20.3,,,,,,,
12/Dec/1995,11:22:00,40.1,20.8,,,,,,,
12/Dec/1995,11:23:00,40.4,20.2,,,,,,,
12/Dec/1995,11:24:00,32.6,20.1,,,,,,,
12/Dec/1995,11:25:00,22.2,20.2,,,,,,,
12/Dec/1995,11:26:00,19.8,20.2,,,,,,,
12/Dec/1995,11:27:00,20.7,,,,,,,,
12/Dec/1995,11:28:00,20.5,,,,,,,,
12/Dec/1995,11:29:00,20.5,,,,,,,,
12/Dec/1995,11:30:00,20.1,,,,,,,,
12/Dec/1995,11:31:00,19.9,,,,,,,,
12/Dec/1995,11:32:00,21,,,,,,,,
12/Dec/1995,11:33:00,20.1,,,,,,,,
12/Dec/1995,11:34:00,20.5,,,,,,,,
12/Dec/1995,11:35:00,19.6,,,,,,,,
12/Dec/1995,11:36:00,19.8,,,,,,,,
12/Dec/1995,11:37:00,20.5,,,,,,,,
12/Dec/1995,11:38:00,20.4,,,,,,,,
12/Dec/1995,11:39:00,20.4,,,,,,,,
12/Dec/1995,11:40:00,20.4,,,,,,,,
12/Dec/1995,11:41:00,19.7,,,,,,,,
12/Dec/1995,11:42:00,19.4,,,,,,,,
12/Dec/1995,11:43:00,20.2,,,,,,,,
12/Dec/1995,11:44:00,20.8,,,,,,,,
12/Dec/1995,11:44:00,0,,,,,,,,
