time,Wind Direction (Degs),Wind Speed (M/Sec),Lat,Long
14:15:06,254.8,18.6,37.8162049,-122.4501827
14:15:07,254.8,18.6,37.8162665,-122.4503076
14:15:08,254.8,18.6,37.81633,-122.4504251
14:15:09,254.7,18.6,37.8163928,-122.450536
14:15:10,254.7,18.7,37.816455,-122.4506402
14:15:11,254.8,18.7,37.8165155,-122.4507392
14:15:12,254.8,18.8,37.8165702,-122.4508355
14:15:13,254.8,18.8,37.8166152,-122.450929
14:15:14,254.8,18.9,37.8166432,-122.4510147
14:15:15,254.8,19,37.8166537,-122.4510873
14:15:16,254.8,19.1,37.8166497,-122.4511467
14:15:17,254.8,19.2,37.8166355,-122.4511975
14:15:18,254.8,19.3,37.8166115,-122.4512437
14:15:19,254.8,19.4,37.8165773,-122.4512874
14:15:20,254.8,19.5,37.8165323,-122.4513303
14:15:21,254.9,19.5,37.816473,-122.451371
14:15:22,255,19.6,37.8164043,-122.4514119
14:15:23,255.1,19.7,37.8163343,-122.4514613
14:15:24,255.3,19.8,37.8162621,-122.4515177
14:15:25,255.4,19.8,37.8161845,-122.4515765
14:15:26,255.7,19.9,37.8161012,-122.4516397
14:15:27,255.9,19.9,37.8160143,-122.4517039
14:15:28,256.2,19.9,37.8159235,-122.4517681
14:15:29,256.4,20,37.8158339,-122.4518363
14:15:30,256.6,20,37.8157406,-122.451908
14:15:31,256.8,20,37.8156466,-122.4519839
14:15:32,257,20,37.8155551,-122.4520634
14:15:33,257.1,20,37.8154625,-122.4521422
14:15:34,257.2,20,37.8153683,-122.4522183
14:15:35,257.2,20,37.8152723,-122.4522914
14:15:36,257.2,20,37.8151721,-122.4523611
14:15:37,257.2,20,37.8150742,-122.4524348
14:15:38,257.3,20,37.8149726,-122.4525083
14:15:39,257.3,19.9,37.8148635,-122.4525747
14:15:40,257.4,19.9,37.8147555,-122.4526451
14:15:41,257.5,19.9,37.8146519,-122.4527202
14:15:42,257.7,19.9,37.8145456,-122.4527956
14:15:43,257.9,19.8,37.8144406,-122.4528742
14:15:44,258.1,19.8,37.8143333,-122.4529523
14:15:45,258.4,19.8,37.8142279,-122.4530352
14:15:46,258.7,19.8,37.8141209,-122.4531226
14:15:47,259,19.8,37.8140192,-122.4532166
14:15:48,259.4,19.8,37.8139232,-122.4533149
14:15:49,259.7,19.8,37.8138278,-122.4534132
14:15:50,260,19.9,37.8137343,-122.4535092
14:15:51,260.2,19.9,37.8136438,-122.4536047
14:15:52,260.4,20,37.813553,-122.4536998
14:15:53,260.5,20,37.8134611,-122.4537925
14:15:54,260.6,20.1,37.8133754,-122.4538881
14:15:55,260.8,20.2,37.81329,-122.453984
14:15:56,260.9,20.2,37.813203,-122.4540797
14:15:57,261,20.3,37.8131215,-122.454179
14:15:58,261,20.3,37.8130389,-122.454277
14:15:59,261.1,20.4,37.8129559,-122.4543778
14:16:00,261.3,20.4,37.8128736,-122.454478
14:16:01,261.4,20.4,37.8127875,-122.4545754
14:16:02,261.6,20.3,37.8127043,-122.4546763
14:16:03,261.9,20.3,37.8126227,-122.4547764
14:16:04,262.1,20.3,37.8125353,-122.454873
14:16:05,262.4,20.3,37.8124474,-122.4549736
14:16:06,262.6,20.2,37.8123596,-122.4550739
14:16:07,262.8,20.2,37.8122701,-122.4551723
14:16:08,263.1,20.2,37.812182,-122.4552718
14:16:09,263.4,20.2,37.8120912,-122.4553717
14:16:10,263.7,20.2,37.8119993,-122.4554752
14:16:11,263.9,20.2,37.8119074,-122.4555796
14:16:12,264,20.3,37.8118196,-122.4556888
14:16:13,264.2,20.3,37.8117308,-122.4557959
14:16:14,264.3,20.4,37.81164,-122.4559003
14:16:15,264.5,20.4,37.8115531,-122.4560048
14:16:16,264.6,20.5,37.8114708,-122.4561075
14:16:17,264.7,20.5,37.8113909,-122.4562106
14:16:18,264.8,20.6,37.8113034,-122.45631
14:16:19,265,20.6,37.8112159,-122.4564106
14:16:20,265.2,20.7,37.8111302,-122.4565137
14:16:21,265.3,20.7,37.8110456,-122.4566164
14:16:22,265.4,20.7,37.8109592,-122.4567231
14:16:23,265.5,20.7,37.8108708,-122.4568276
14:16:24,265.6,20.7,37.8107811,-122.4569295
14:16:25,265.7,20.7,37.8106962,-122.4570355
14:16:26,265.7,20.7,37.8106095,-122.4571373
14:16:27,265.8,20.7,37.8105236,-122.4572384
14:16:28,265.8,20.7,37.810446,-122.4573383
14:16:29,265.7,20.6,37.810392,-122.4574414
14:16:30,265.7,20.6,37.8103651,-122.457537
14:16:31,265.7,20.6,37.8103532,-122.4576216
14:16:32,265.6,20.5,37.8103538,-122.4576963
14:16:33,265.6,20.5,37.8103667,-122.4577621
14:16:34,265.6,20.5,37.8103929,-122.4578157
14:16:35,265.5,20.5,37.8104305,-122.4578717
14:16:36,265.4,20.4,37.8104762,-122.4579296
14:16:37,265.4,20.4,37.8105269,-122.4579936
14:16:38,265.3,20.3,37.8105812,-122.458059
14:16:39,265.2,20.3,37.8106348,-122.4581308
14:16:40,265.1,20.2,37.8106825,-122.4582051
14:16:41,265.1,20.2,37.8107279,-122.4582849
14:16:42,265,20.1,37.8107785,-122.4583637
14:16:43,264.9,20,37.8108293,-122.4584458
14:16:44,264.9,20,37.8108838,-122.4585298
14:16:45,264.9,19.9,37.8109422,-122.4586157
14:16:46,264.9,19.8,37.8110011,-122.4587048
14:16:47,264.9,19.7,37.8110633,-122.4587954
14:16:48,264.9,19.6,37.8111298,-122.4588887
14:16:49,264.9,19.6,37.811196,-122.4589825
14:16:50,264.8,19.5,37.8112618,-122.4590736
14:16:51,264.7,19.4,37.8113278,-122.4591651
14:16:52,264.6,19.4,37.8113949,-122.4592548
14:16:53,264.4,19.3,37.8114594,-122.4593456
14:16:54,264.2,19.3,37.8115236,-122.4594382
14:16:55,263.9,19.3,37.8115914,-122.4595284
14:16:56,263.7,19.3,37.8116597,-122.4596188
14:16:57,263.4,19.3,37.8117218,-122.4597123
14:16:58,263.2,19.3,37.8117822,-122.4598107
14:16:59,263,19.3,37.8118433,-122.4599083
14:17:00,262.8,19.3,37.8119046,-122.4600055
14:17:01,262.7,19.3,37.8119655,-122.4600995
14:17:02,262.6,19.3,37.8120271,-122.4601965
14:17:03,262.5,19.3,37.8120894,-122.4602911
14:17:04,262.5,19.3,37.8121523,-122.4603821
14:17:05,262.5,19.4,37.8122125,-122.4604748
14:17:06,262.5,19.4,37.8122709,-122.4605683
14:17:07,262.6,19.5,37.8123301,-122.4606561
14:17:08,262.7,19.5,37.8123911,-122.4607461
14:17:09,262.8,19.5,37.8124526,-122.4608358
14:17:10,262.8,19.6,37.8125124,-122.4609249
14:17:11,262.9,19.6,37.8125691,-122.4610146
14:17:12,263,19.6,37.8126257,-122.4611063
14:17:13,263,19.6,37.8126809,-122.4611987
14:17:14,263,19.6,37.8127382,-122.4612937
14:17:15,263.1,19.6,37.8127974,-122.4613902
14:17:16,263.1,19.6,37.812859,-122.4614858
14:17:17,263.1,19.6,37.8129244,-122.4615811
14:17:18,263.1,19.5,37.8129934,-122.4616777
14:17:19,263,19.5,37.8130604,-122.4617738
14:17:20,263.1,19.5,37.8131245,-122.4618693
14:17:21,263.2,19.4,37.8131872,-122.4619657
14:17:22,263.3,19.4,37.8132486,-122.4620636
14:17:23,263.4,19.4,37.813311,-122.4621622
14:17:24,263.5,19.3,37.8133734,-122.4622614
14:17:25,263.7,19.3,37.8134364,-122.4623613
14:17:26,264,19.2,37.8135,-122.462462
14:17:27,264.2,19.2,37.8135654,-122.4625608
14:17:28,264.4,19.1,37.8136328,-122.4626614
14:17:29,264.6,19.1,37.8137025,-122.4627619
14:17:30,264.8,19,37.8137727,-122.4628655
14:17:31,264.9,18.9,37.8138463,-122.4629682
14:17:32,265.1,18.9,37.813924,-122.4630716
14:17:33,265.1,18.8,37.8140006,-122.4631757
14:17:34,265.2,18.8,37.8140876,-122.463275
14:17:35,265.2,18.8,37.8141891,-122.4633612
14:17:36,265.2,18.8,37.8143114,-122.4634263
14:17:37,265.2,18.8,37.8144559,-122.46345
14:17:38,265.2,18.8,37.8146126,-122.463426
14:17:39,265.2,18.8,37.8147739,-122.4633549
14:17:40,265.2,18.8,37.814932,-122.4632373
14:17:41,265.2,18.7,37.8150721,-122.4630763
14:17:42,265.2,18.7,37.8151973,-122.462888
14:17:43,265.2,18.7,37.8153177,-122.4626923
14:17:44,265.3,18.7,37.8154154,-122.4624759
14:17:45,265.3,18.7,37.8155008,-122.462253
14:17:46,265.3,18.6,37.8155795,-122.4620267
14:17:47,265.3,18.6,37.8156528,-122.4618005
14:17:48,265.3,18.5,37.8157192,-122.4615744
14:17:49,265.3,18.5,37.8157788,-122.4613469
14:17:50,265.3,18.5,37.8158298,-122.4611171
14:17:51,265.3,18.5,37.8158775,-122.4608874
14:17:52,265.3,18.5,37.8159323,-122.4606666
14:17:53,265.3,18.5,37.8159885,-122.4604502
14:17:54,265.3,18.5,37.8160579,-122.4602409
14:17:55,265.3,18.5,37.8161363,-122.4600411
14:17:56,265.3,18.6,37.8162117,-122.4598446
14:17:57,265.3,18.6,37.8162778,-122.4596431
14:17:58,265.3,18.6,37.8163441,-122.4594387
14:17:59,265.3,18.7,37.8164114,-122.4592347
14:18:00,265.3,18.7,37.8164751,-122.4590291
14:18:01,265.3,18.7,37.8165356,-122.4588225
14:18:02,265.3,18.8,37.8165932,-122.4586152
14:18:03,265.3,18.8,37.8166433,-122.4584051
14:18:04,265.3,18.8,37.8166912,-122.4581935
14:18:05,265.4,18.8,37.8167418,-122.457985
14:18:06,265.5,18.8,37.81679,-122.4577769
14:18:07,265.6,18.8,37.8168461,-122.4575695
14:18:08,265.8,18.8,37.8169038,-122.4573641
14:18:09,266,18.8,37.8169577,-122.4571619
14:18:10,266.2,18.8,37.817011,-122.4569581
14:18:11,266.5,18.8,37.8170696,-122.456757
14:18:12,266.8,18.8,37.8171292,-122.4565562
14:18:13,267,18.8,37.8171875,-122.456354
14:18:14,267.3,18.9,37.8172338,-122.456149
14:18:15,267.5,18.9,37.8172727,-122.4559438
14:18:16,267.7,18.9,37.8173062,-122.4557398
14:18:17,268,18.9,37.8173378,-122.4555378
14:18:18,268.2,18.9,37.8173775,-122.4553372
14:18:19,268.5,19,37.8174302,-122.4551391
14:18:20,268.7,19,37.8174777,-122.4549401
14:18:21,268.9,19,37.8175153,-122.4547392
14:18:22,269.1,19.1,37.8175379,-122.454536
14:18:23,269.2,19.1,37.8175378,-122.4543345
14:18:24,269.3,19.1,37.8175131,-122.4541458
14:18:25,269.3,19.2,37.8174629,-122.453977
14:18:26,269.4,19.2,37.8173911,-122.453826
14:18:27,269.3,19.3,37.8173056,-122.4536886
14:18:28,269.3,19.3,37.8172128,-122.4535596
14:18:29,269.3,19.4,37.8171184,-122.453428
14:18:30,269.2,19.5,37.8170284,-122.4532832
14:18:31,269.1,19.5,37.8169375,-122.4531327
14:18:32,269.1,19.6,37.8168512,-122.4529729
14:18:33,269.1,19.7,37.816767,-122.4528083
14:18:34,269.1,19.7,37.8166848,-122.4526368
14:18:35,269.2,19.8,37.8166027,-122.4524611
14:18:36,269.3,19.8,37.8165143,-122.4522866
14:18:37,269.4,19.8,37.8164153,-122.4521174
14:18:38,269.5,19.9,37.8163223,-122.4519387
14:18:39,269.6,19.9,37.8162368,-122.4517512
14:18:40,269.8,19.9,37.8161428,-122.4515653
14:18:41,270,19.9,37.8160457,-122.4513781
14:18:42,270.2,19.9,37.815951,-122.4511869
14:18:43,270.5,19.9,37.8158586,-122.4509921
14:18:44,270.8,19.8,37.8157722,-122.4507933
14:18:45,271,19.8,37.8156769,-122.4506019
14:18:46,271.3,19.8,37.8155801,-122.4504097
14:18:47,271.6,19.8,37.8154943,-122.4502089
14:18:48,271.9,19.8,37.8154066,-122.4500049
14:18:49,272.2,19.7,37.8153094,-122.4498007
14:18:50,272.5,19.7,37.815221,-122.4495868
14:18:51,272.8,19.7,37.8151438,-122.449363
14:18:52,273.1,19.6,37.815069,-122.4491384
14:18:53,273.5,19.6,37.81501,-122.4489066
14:18:54,273.8,19.6,37.8149529,-122.4486739
14:18:55,274,19.5,37.8148798,-122.448453
14:18:56,274.3,19.5,37.8147946,-122.448245
14:18:57,274.4,19.5,37.814706,-122.4480374
14:18:58,274.6,19.5,37.81463,-122.4478217
14:18:59,274.6,19.4,37.814566,-122.4475969
14:19:00,274.7,19.4,37.8145046,-122.4473703
14:19:01,274.6,19.3,37.814437,-122.4471441
14:19:02,274.6,19.3,37.8143653,-122.4469211
14:19:03,274.4,19.3,37.8142995,-122.4466968
14:19:04,274.2,19.2,37.8142375,-122.4464724
14:19:05,274,19.2,37.8141713,-122.4462488
14:19:06,273.6,19.1,37.8141052,-122.4460232
14:19:07,273.2,19.1,37.8140415,-122.4457964
14:19:08,272.9,19.1,37.8139825,-122.4455672
14:19:09,272.4,19,37.8139269,-122.4453352
14:19:10,272.2,19,37.8138775,-122.4451019
14:19:11,271.8,18.9,37.8138378,-122.4448676
14:19:12,271.6,18.8,37.8137943,-122.4446341
14:19:13,271.4,18.8,37.8137506,-122.4444021
14:19:14,271.3,18.7,37.8136992,-122.4441743
14:19:15,271.1,18.6,37.8136431,-122.4439476
14:19:16,271.1,18.6,37.8135878,-122.4437227
14:19:17,271,18.5,37.8135421,-122.443496
14:19:18,270.9,18.4,37.8135013,-122.4432699
14:19:19,270.9,18.4,37.8134582,-122.4430462
14:19:20,270.9,18.3,37.8134111,-122.4428242
14:19:21,270.9,18.2,37.8133663,-122.4425991
14:19:22,270.9,18.2,37.8133185,-122.442375
14:19:23,270.8,18.1,37.81327,-122.4421506
14:19:24,270.7,18.1,37.8132221,-122.4419257
14:19:25,270.5,18.1,37.8131702,-122.441701
14:19:26,270.3,18,37.8131211,-122.4414747
14:19:27,270.1,18,37.8130763,-122.4412461
14:19:28,269.9,18,37.8130271,-122.4410178
14:19:29,269.5,17.9,37.81298,-122.4407899
14:19:30,269.2,17.9,37.8129291,-122.4405641
14:19:31,268.9,17.9,37.8128759,-122.4403387
14:19:32,268.6,17.8,37.8128231,-122.440113
14:19:33,268.2,17.8,37.8127705,-122.4398889
14:19:34,267.9,17.7,37.8127198,-122.4396628
14:19:35,267.7,17.7,37.8126667,-122.4394375
14:19:36,267.4,17.6,37.8126142,-122.4392119
14:19:37,267.1,17.6,37.8125681,-122.4389844
14:19:38,266.9,17.5,37.8125208,-122.4387559
14:19:39,266.6,17.5,37.8124789,-122.4385263
14:19:40,266.4,17.5,37.8124377,-122.4382963
14:19:41,266.2,17.5,37.8123956,-122.4380673
14:19:42,266,17.5,37.8123456,-122.4378414
14:19:43,265.7,17.5,37.812301,-122.4376149
14:19:44,265.5,17.5,37.8122575,-122.4373907
14:19:45,265.3,17.5,37.8122181,-122.4371671
14:19:46,265.1,17.6,37.8121825,-122.4369427
14:19:47,264.9,17.6,37.8121368,-122.4367205
14:19:48,264.8,17.7,37.812088,-122.4364977
14:19:49,264.7,17.7,37.8120436,-122.4362723
14:19:50,264.6,17.8,37.8120006,-122.4360459
14:19:51,264.6,17.9,37.8119589,-122.4358184
14:19:52,264.6,18,37.8119213,-122.4355889
14:19:53,264.6,18.1,37.8118823,-122.4353588
14:19:54,264.5,18.1,37.8118423,-122.4351288
14:19:55,264.5,18.2,37.8118032,-122.4348994
14:19:56,264.4,18.2,37.8117611,-122.4346725
14:19:57,264.4,18.3,37.8117231,-122.4344456
14:19:58,264.3,18.3,37.8116875,-122.4342187
14:19:59,264.3,18.3,37.8116527,-122.4339906
14:20:00,264.2,18.3,37.8116115,-122.4337624
14:20:01,264.1,18.3,37.8115732,-122.4335307
14:20:02,263.9,18.3,37.811531,-122.4333048
14:20:03,263.7,18.3,37.8114917,-122.4330757
14:20:04,263.5,18.2,37.8114479,-122.4328494
14:20:05,263.2,18.2,37.8114148,-122.432623
14:20:06,262.9,18.1,37.8113947,-122.4323959
14:20:07,262.5,18,37.8113853,-122.4321711
14:20:08,262.2,18,37.811394,-122.4319548
14:20:09,261.9,17.9,37.8114244,-122.4317515
14:20:10,261.6,17.9,37.8114804,-122.4315634
14:20:11,261.4,17.8,37.8115593,-122.4313986
14:20:12,261.2,17.8,37.8116487,-122.4312465
14:20:13,261.1,17.7,37.8117396,-122.4310928
14:20:14,261,17.7,37.8118261,-122.4309271
14:20:15,261,17.7,37.8119142,-122.4307568
14:20:16,261,17.7,37.8119974,-122.4305786
14:20:17,261.1,17.6,37.8120694,-122.4303885
14:20:18,261.2,17.6,37.8121373,-122.4301937
14:20:19,261.3,17.6,37.8122159,-122.4300054
14:20:20,261.4,17.6,37.8122953,-122.4298159
14:20:21,261.5,17.6,37.8123725,-122.4296243
14:20:22,261.6,17.6,37.8124519,-122.4294309
14:20:23,261.6,17.6,37.8125315,-122.4292368
14:20:24,261.7,17.6,37.8126123,-122.4290424
14:20:25,261.7,17.6,37.8126924,-122.4288477
14:20:26,261.8,17.6,37.8127708,-122.4286528
14:20:27,261.8,17.7,37.8128481,-122.4284603
14:20:28,261.8,17.7,37.8129291,-122.4282696
14:20:29,261.7,17.7,37.8130025,-122.4280764
14:20:30,261.7,17.7,37.8130749,-122.4278817
14:20:31,261.7,17.7,37.8131495,-122.4276883
14:20:32,261.7,17.7,37.8132232,-122.4274944
14:20:33,261.6,17.7,37.8133013,-122.4273047
14:20:34,261.6,17.7,37.8133783,-122.4271142
14:20:35,261.6,17.7,37.8134545,-122.4269233
14:20:36,261.6,17.6,37.813532,-122.4267309
14:20:37,261.5,17.6,37.8136158,-122.4265446
14:20:38,261.5,17.6,37.8137061,-122.4263645
14:20:39,261.5,17.7,37.8137946,-122.4261838
14:20:40,261.5,17.7,37.8138861,-122.4260012
14:20:41,261.5,17.7,37.8139791,-122.4258174
14:20:42,261.5,17.7,37.8140711,-122.425629
14:20:43,261.5,17.8,37.8141709,-122.4254446
14:20:44,261.6,17.8,37.8142664,-122.4252553
14:20:45,261.6,17.9,37.8143619,-122.4250665
14:20:46,261.6,17.9,37.8144604,-122.4248782
14:20:47,261.6,17.9,37.8145595,-122.4246881
14:20:48,261.6,18,37.8146605,-122.424499
14:20:49,261.6,18,37.8147622,-122.4243097
14:20:50,261.6,18,37.8148568,-122.424114
14:20:51,261.6,18.1,37.8149485,-122.4239168
14:20:52,261.6,18.1,37.8150423,-122.4237199
14:20:53,261.6,18.1,37.8151343,-122.4235217
14:20:54,261.6,18.1,37.81523,-122.4233273
14:20:55,261.6,18.1,37.8153184,-122.4231286
14:20:56,261.6,18.1,37.8154023,-122.422928
14:20:57,261.7,18.2,37.8154948,-122.4227363
14:20:58,261.9,18.2,37.8155829,-122.4225449
14:20:59,262.1,18.2,37.8156733,-122.4223581
14:21:00,262.3,18.2,37.8157679,-122.4221743
14:21:01,262.5,18.2,37.8158619,-122.4219934
14:21:02,262.7,18.2,37.8159591,-122.4218195
14:21:03,262.9,18.2,37.8160593,-122.4216511
14:21:04,263.1,18.2,37.8161586,-122.4214794
14:21:05,263.2,18.3,37.8162551,-122.4213045
14:21:06,263.3,18.3,37.8163521,-122.4211294
14:21:07,263.4,18.3,37.816448,-122.420953
14:21:08,263.4,18.3,37.8165468,-122.4207796
14:21:09,263.4,18.3,37.8166461,-122.4206089
14:21:10,263.3,18.4,37.8167395,-122.4204329
14:21:11,263.1,18.4,37.8168318,-122.4202562
14:21:12,262.8,18.4,37.8169287,-122.4200835
14:21:13,262.5,18.4,37.8170284,-122.4199131
14:21:14,262.1,18.4,37.8171266,-122.4197427
14:21:15,261.8,18.5,37.817224,-122.4195694
14:21:16,261.5,18.5,37.8173259,-122.4193977
14:21:17,261.1,18.5,37.8174278,-122.4192216
14:21:18,260.9,18.5,37.8175303,-122.4190451
14:21:19,260.6,18.5,37.8176348,-122.4188661
14:21:20,260.4,18.5,37.8177382,-122.418688
14:21:21,260.1,18.5,37.8178385,-122.4185094
14:21:22,260,18.5,37.8179337,-122.4183314
14:21:23,259.7,18.5,37.818032,-122.4181588
14:21:24,259.5,18.6,37.8181307,-122.4179885
14:21:25,259.3,18.6,37.8182265,-122.4178161
14:21:26,259.1,18.6,37.818326,-122.4176499
14:21:27,258.8,18.6,37.8184259,-122.4174862
14:21:28,258.5,18.6,37.8185254,-122.4173229
14:21:29,258.3,18.7,37.8186231,-122.4171571
14:21:30,258,18.7,37.8187253,-122.4169948
14:21:31,257.7,18.7,37.8188253,-122.4168313
14:21:32,257.4,18.7,37.8189263,-122.4166709
14:21:33,257.2,18.7,37.81903,-122.4165156
14:21:34,256.9,18.7,37.8191347,-122.416362
14:21:35,256.7,18.7,37.8192378,-122.4162059
14:21:36,256.4,18.7,37.8193441,-122.4160511
14:21:37,256.2,18.7,37.8194511,-122.4158951
14:21:38,255.9,18.7,37.8195595,-122.4157365
14:21:39,255.7,18.7,37.8196678,-122.4155743
14:21:40,255.4,18.7,37.8197713,-122.4154046
14:21:41,255.2,18.7,37.8198729,-122.4152326
14:21:42,255,18.7,37.8199758,-122.4150611
14:21:43,254.8,18.7,37.8200879,-122.4148962
14:21:44,254.5,18.7,37.8202014,-122.4147337
14:21:45,254.2,18.8,37.8203115,-122.4145698
14:21:46,254,18.8,37.8204224,-122.4144055
14:21:47,253.8,18.8,37.820533,-122.4142393
14:21:48,253.6,18.9,37.8206425,-122.4140731
14:21:49,253.3,18.9,37.8207515,-122.4139076
14:21:50,253.1,19,37.8208592,-122.4137446
14:21:51,253,19,37.8209654,-122.4135858
14:21:52,252.8,19.1,37.8210719,-122.4134305
14:21:53,252.7,19.1,37.8211768,-122.4132759
14:21:54,252.6,19.1,37.8212866,-122.4131312
14:21:55,252.6,19.2,37.8213968,-122.4129931
14:21:56,252.6,19.2,37.821501,-122.4128492
14:21:57,252.6,19.2,37.8216083,-122.4127087
14:21:58,252.5,19.2,37.8217144,-122.4125676
14:21:59,252.4,19.1,37.8218169,-122.4124267
14:22:00,252.3,19.1,37.8219195,-122.4122859
14:22:01,252.2,19.1,37.8220213,-122.4121465
14:22:02,252.1,19.1,37.8221227,-122.4120085
14:22:03,251.9,19.1,37.8222207,-122.4118703
14:22:04,251.8,19.1,37.8223173,-122.4117334
14:22:05,251.6,19.1,37.8224139,-122.4115976
14:22:06,251.5,19,37.8225099,-122.4114604
14:22:07,251.3,19,37.8226078,-122.4113258
14:22:08,251.2,19,37.8227046,-122.4111908
14:22:09,251,19,37.8228039,-122.4110626
14:22:10,250.9,19,37.8229017,-122.4109372
14:22:11,250.7,18.9,37.822999,-122.4108092
14:22:12,250.5,18.9,37.8230963,-122.4106827
14:22:13,250.4,18.9,37.8231932,-122.4105582
14:22:14,250.2,18.8,37.8232921,-122.4104353
14:22:15,250.1,18.8,37.8233933,-122.4103189
14:22:16,250.1,18.8,37.8234952,-122.4102015
14:22:17,250,18.8,37.8235922,-122.4100766
14:22:18,250,18.7,37.8236814,-122.4099429
14:22:19,250,18.7,37.8237624,-122.409802
14:22:20,250,18.7,37.8238272,-122.409655
14:22:21,250,18.7,37.823871,-122.4095027
14:22:22,250.1,18.8,37.8238863,-122.4093493
14:22:23,250.1,18.8,37.8238812,-122.4091991
14:22:24,250.2,18.8,37.823862,-122.4090583
14:22:25,250.2,18.8,37.8238334,-122.4089302
14:22:26,250.2,18.9,37.8237951,-122.4088103
14:22:27,250.3,18.9,37.8237571,-122.4086905
14:22:28,250.3,18.9,37.8237136,-122.4085692
14:22:29,250.3,19,37.8236624,-122.4084461
14:22:30,250.3,19,37.8236097,-122.4083172
14:22:31,250.3,19.1,37.8235558,-122.4081816
14:22:32,250.3,19.1,37.8235095,-122.4080371
14:22:33,250.3,19.2,37.8234719,-122.4078802
14:22:34,250.3,19.2,37.8234386,-122.4077109
14:22:35,250.3,19.3,37.8234089,-122.4075347
14:22:36,250.3,19.3,37.8233905,-122.4073492
14:22:37,250.3,19.4,37.8233674,-122.4071582
14:22:38,250.3,19.4,37.823346,-122.4069627
14:22:39,250.2,19.4,37.8233323,-122.4067629
14:22:40,250.2,19.4,37.8233197,-122.4065612
14:22:41,250.2,19.4,37.823315,-122.4063585
14:22:42,250.2,19.4,37.8233064,-122.4061514
14:22:43,250.2,19.4,37.8232843,-122.4059434
14:22:44,250.2,19.4,37.8232667,-122.4057367
14:22:45,250.2,19.3,37.8232512,-122.4055265
14:22:46,250.2,19.3,37.8232326,-122.405314
14:22:47,250.2,19.2,37.8232265,-122.4051031
14:22:48,250.2,19.2,37.8232248,-122.4048921
14:22:49,250.2,19.1,37.823216,-122.4046814
14:22:50,250.2,19,37.8232095,-122.4044722
14:22:51,250.2,19,37.8232008,-122.4042598
14:22:52,250.3,19,37.823187,-122.4040454
14:22:53,250.3,18.9,37.8231774,-122.4038324
14:22:54,250.3,18.9,37.8231757,-122.4036174
14:22:55,250.3,18.9,37.8231621,-122.4033992
14:22:56,250.3,18.9,37.8231507,-122.4031811
14:22:57,250.2,18.9,37.8231451,-122.4029636
14:22:58,250.1,18.9,37.8231308,-122.4027456
14:22:59,249.9,18.9,37.8231192,-122.4025247
14:23:00,249.8,18.9,37.82311,-122.4023039
14:23:01,249.6,18.9,37.8231064,-122.4020832
14:23:02,249.4,19,37.8230981,-122.4018622
14:23:03,249.2,19,37.8230773,-122.4016412
14:23:04,249.1,19,37.8230335,-122.4014243
14:23:05,248.9,19,37.8229765,-122.4012154
14:23:06,248.8,18.9,37.8229193,-122.4010059
14:23:07,248.7,18.9,37.8228333,-122.400812
14:23:08,248.7,18.9,37.8227238,-122.4006414
14:23:09,248.7,18.8,37.8226162,-122.4004719
14:23:10,248.7,18.8,37.8224903,-122.4003214
14:23:11,248.7,18.7,37.8223389,-122.4002119
14:23:12,248.8,18.6,37.822181,-122.4001515
14:23:13,248.8,18.5,37.822023,-122.4001061
14:23:14,248.9,18.4,37.8218613,-122.4000712
14:23:15,248.9,18.3,37.8216961,-122.4000504
14:23:16,249,18.2,37.8215294,-122.4000464
14:23:17,249,18.1,37.8213623,-122.4000526
14:23:18,249.1,18,37.8212008,-122.4000692
14:23:19,249.1,18,37.8210377,-122.4000844
14:23:20,249.1,17.9,37.8208772,-122.4001137
14:23:21,249.1,17.8,37.8207189,-122.4001502
14:23:22,249.1,17.7,37.8205623,-122.4001863
14:23:23,249.1,17.6,37.820406,-122.4002157
14:23:24,249.1,17.5,37.8202497,-122.4002403
14:23:25,249.1,17.5,37.8200914,-122.4002639
14:23:26,249.1,17.4,37.8199326,-122.4002918
14:23:27,249,17.4,37.819776,-122.4003235
14:23:28,249,17.3,37.819622,-122.4003546
14:23:29,249,17.3,37.819465,-122.40038
14:23:30,249,17.2,37.819306,-122.4004086
14:23:31,249,17.2,37.8191486,-122.400442
14:23:32,249,17.2,37.8189901,-122.4004717
14:23:33,249,17.1,37.818829,-122.400491
14:23:34,249,17.1,37.8186682,-122.4005072
14:23:35,249,17.1,37.8185078,-122.4005229
14:23:36,249,17,37.8183453,-122.4005397
14:23:37,249,17,37.8181813,-122.4005565
14:23:38,249,17,37.8180175,-122.4005758
14:23:39,249,17,37.8178527,-122.4005934
14:23:40,249,16.9,37.8176896,-122.4006089
14:23:41,249,16.9,37.8175298,-122.4006277
14:23:42,249,16.9,37.8173702,-122.4006481
14:23:43,249,16.9,37.8172089,-122.4006705
14:23:44,249,16.9,37.8170485,-122.4006905
14:23:45,249,16.9,37.81689,-122.4007044
14:23:46,249,16.9,37.8167329,-122.4007177
14:23:47,249,16.9,37.8165774,-122.4007303
14:23:48,249,16.9,37.816423,-122.4007445
14:23:49,249,16.9,37.8162626,-122.4007431
14:23:50,249,16.9,37.8160965,-122.4007348
14:23:51,249,16.9,37.8159314,-122.4007364
14:23:52,249,17,37.8157691,-122.4007507
14:23:53,249,17,37.8156018,-122.4007576
14:23:54,249,17,37.8154365,-122.4007773
14:23:55,249,17,37.8152734,-122.4007989
